N,P,K,temperature,humidity,ph,rainfall,season_length,altitude,label
7.08,40.11,27.54,13.49,52.43,6.6,273.31,69.9,552.28,lentil
44.81,53.87,90.82,17.82,53.08,6.47,431.51,212.59,326.01,grape
103.47,47.75,102.2,30.03,55.96,6.32,679.07,215.3,260.98,cotton
40.33,25.78,85.56,13.25,48.65,7.51,496.13,248.69,422.39,almond
66.83,49.06,62.8,13.39,66.43,7.29,459.88,135.6,338.46,wheat
65.36,17.73,50.48,19.69,49.56,7.21,570.96,221.47,692.78,almond
105.81,78.69,191.24,33.13,79.22,6.0,1640.27,293.69,111.57,banana
45.7,14.97,77.18,19.8,41.27,7.61,316.8,179.67,248.11,fig
84.35,71.74,36.35,26.55,79.62,6.26,1552.7,107.5,0.0,rice
40.58,50.79,122.74,14.65,59.86,6.1,823.56,174.14,411.89,grape
61.82,26.75,81.44,29.4,40.42,5.24,991.59,142.07,289.37,mango
74.72,33.61,81.8,30.74,48.24,5.87,887.67,150.77,144.84,mango
24.22,41.02,72.52,10.16,40.11,6.85,451.57,199.95,464.16,chickpea
98.55,52.76,96.26,28.49,89.92,5.56,1421.0,159.09,122.58,rice
87.05,59.5,102.83,26.47,47.44,6.22,911.99,165.06,25.14,mango
43.99,32.48,53.05,14.96,50.69,6.4,394.65,123.83,536.35,lentil
104.94,59.59,64.19,25.54,77.99,5.36,1479.02,112.34,0.3,rice
92.09,46.62,80.68,23.83,87.3,5.85,1389.16,91.32,93.0,rice
96.48,39.74,58.0,27.92,95.03,5.92,1568.56,82.37,114.44,rice
4.08,44.33,47.86,14.15,41.02,6.13,391.22,126.67,443.17,lentil
28.27,27.68,22.58,15.86,66.41,6.78,391.81,122.37,482.69,lentil
30.69,40.21,84.63,10.48,70.94,6.84,650.62,222.0,402.85,grape
119.84,58.72,71.46,27.24,72.45,4.97,929.7,124.85,0.0,maize
123.17,64.83,151.52,29.87,67.01,5.21,660.56,149.43,129.55,tomato
45.54,29.62,126.52,16.5,63.67,6.04,650.16,171.81,413.47,grape
34.48,14.98,65.88,18.43,37.25,6.66,427.27,201.79,504.03,almond
40.2,21.06,59.18,21.29,53.06,6.8,678.32,235.81,14.44,citrus
35.89,17.33,53.03,20.04,26.76,7.27,369.45,204.05,485.65,almond
111.38,64.28,129.1,28.25,79.73,6.32,1540.77,353.79,86.65,sugarcane
0.0,5.38,72.19,18.66,46.1,6.9,540.34,176.22,465.5,fig
0.31,47.12,46.12,17.12,41.42,6.9,363.95,98.84,346.65,lentil
107.89,51.11,103.34,24.15,52.81,5.97,811.57,96.9,318.71,maize
127.58,41.38,114.37,29.67,92.12,6.9,1655.35,355.61,0.0,sugarcane
33.8,53.82,70.97,16.64,44.73,7.76,281.77,153.78,507.39,chickpea
65.63,70.68,74.31,28.06,76.84,6.31,1545.42,109.73,49.22,rice
29.39,62.57,80.81,24.0,40.11,7.45,314.69,109.15,638.72,chickpea
25.5,31.22,78.54,25.69,47.98,7.64,484.28,196.58,455.86,fig
66.21,38.65,79.74,14.73,61.21,6.5,634.89,116.4,555.5,wheat
131.51,50.04,121.26,36.28,77.05,6.39,1800.52,344.87,0.0,sugarcane
57.32,32.11,72.43,21.37,66.89,6.67,795.97,276.9,16.38,citrus
36.47,66.81,24.14,16.97,46.77,6.85,172.4,134.57,574.26,lentil
44.56,28.7,120.37,14.71,68.64,6.56,651.19,180.68,129.46,grape
23.22,55.22,38.31,17.36,52.72,6.83,194.38,115.46,428.02,lentil
126.36,64.8,102.2,31.4,64.65,6.5,701.96,203.53,118.81,cotton
158.48,41.61,76.61,26.33,85.03,6.87,1683.51,365.0,0.0,sugarcane
58.44,21.67,45.71,14.36,29.49,7.75,386.24,174.66,389.69,fig
62.29,62.63,103.44,32.63,46.41,4.74,741.86,99.07,274.13,mango
27.77,54.05,36.8,20.22,31.53,7.79,390.03,98.19,410.03,chickpea
12.21,30.28,27.45,20.1,53.87,7.19,433.64,251.58,391.49,olive
143.29,58.91,145.62,28.1,81.79,5.87,1510.33,343.66,124.79,sugarcane
62.4,34.14,59.36,12.04,49.55,7.4,282.19,137.32,401.42,lentil
124.94,34.43,100.42,23.94,46.74,5.76,961.36,158.02,140.05,maize
24.8,68.59,16.72,22.47,44.35,7.19,597.6,108.32,507.27,chickpea
46.34,34.67,126.9,17.44,55.87,6.21,512.3,192.75,57.68,grape
87.2,66.56,200.35,32.26,76.08,5.87,1719.58,279.23,27.92,banana
45.5,31.15,68.7,18.93,57.78,8.03,498.97,191.06,526.17,olive
37.4,48.26,14.14,17.55,35.31,7.1,628.07,150.56,609.55,chickpea
73.6,21.38,40.53,19.45,57.63,7.16,414.59,262.51,458.02,olive
19.65,47.59,0.0,18.1,44.23,7.28,732.25,158.33,616.06,chickpea
121.77,41.39,53.53,25.9,51.63,6.83,931.05,128.26,36.06,maize
9.17,39.08,49.37,16.09,38.17,7.37,417.73,108.14,660.23,chickpea
11.32,60.27,0.0,17.14,44.81,7.18,350.02,133.45,604.63,chickpea
25.81,14.66,92.49,15.36,38.53,7.9,306.08,162.78,298.77,almond
88.45,31.98,44.77,15.09,48.99,6.49,507.77,183.0,450.12,wheat
100.86,79.26,182.47,30.24,87.69,5.77,1699.19,268.19,0.0,banana
48.24,49.92,68.82,16.84,39.83,7.07,335.18,156.39,603.17,chickpea
34.38,25.56,54.05,18.14,40.71,7.37,506.7,211.04,451.83,fig
71.82,44.98,30.91,12.43,46.25,6.28,379.0,121.42,370.16,wheat
27.37,30.9,74.41,23.91,20.62,7.51,212.66,162.89,388.5,almond
122.07,44.32,145.32,23.11,59.84,6.25,801.96,119.03,185.71,tomato
44.36,5.9,70.3,15.72,65.6,7.84,647.04,188.73,385.65,olive
120.22,70.33,66.54,24.75,48.45,7.14,918.13,179.09,69.88,cotton
50.49,21.74,54.73,22.17,43.27,6.86,516.22,259.0,277.48,olive
92.18,32.57,101.08,23.16,64.27,6.36,961.67,263.51,0.0,citrus
111.64,65.97,235.04,31.55,88.18,5.63,1647.12,329.2,218.74,banana
120.55,50.65,77.92,23.36,89.81,6.33,1473.13,145.21,0.0,rice
19.55,66.31,55.85,20.72,30.53,7.38,289.69,86.92,624.58,chickpea
117.67,57.89,149.88,31.42,84.28,6.09,1686.35,311.51,0.0,sugarcane
117.67,25.12,91.08,25.26,71.52,5.7,667.56,98.04,0.0,tomato
0.0,66.97,84.17,12.94,46.62,6.52,547.27,118.97,491.61,lentil
91.59,39.15,52.25,19.18,84.84,6.69,1538.72,142.22,0.0,rice
17.19,60.13,67.78,18.37,42.95,7.1,589.54,114.87,589.37,chickpea
131.34,68.76,103.5,27.87,63.8,5.9,675.13,141.94,207.48,maize
12.53,59.01,74.61,17.22,41.63,8.07,518.98,110.46,301.13,chickpea
91.06,58.4,19.72,13.37,43.38,6.95,742.93,188.65,438.57,wheat
74.2,35.1,28.76,10.27,51.61,6.43,345.68,99.15,358.78,wheat
120.35,46.93,88.54,31.45,69.12,6.41,853.68,140.31,8.1,maize
46.64,21.7,87.73,13.12,37.64,7.51,390.3,208.74,657.65,almond
72.97,35.78,66.24,19.15,67.45,6.88,855.57,332.44,192.32,citrus
109.97,48.02,65.61,23.94,70.0,6.18,855.16,126.76,189.16,maize
60.2,4.64,58.68,21.94,57.73,7.66,282.41,175.24,598.94,fig
69.67,36.18,31.06,16.8,48.72,7.68,685.64,86.45,411.16,wheat
50.46,18.73,66.85,11.64,51.52,6.58,415.32,215.08,744.32,almond
39.23,36.8,48.04,14.62,43.22,7.14,456.95,143.54,513.54,wheat
109.79,43.06,78.6,22.82,73.21,6.33,967.83,309.5,54.96,citrus
133.24,55.99,70.11,29.78,53.92,7.57,675.91,176.93,235.17,cotton
115.89,45.36,149.44,24.61,63.94,5.3,688.41,124.76,0.0,tomato
143.43,45.82,119.08,30.81,77.9,6.81,1497.11,304.77,32.9,sugarcane
37.45,14.66,39.82,17.47,44.07,7.27,229.55,211.6,455.31,almond
67.16,42.0,102.04,18.91,65.36,6.62,941.9,338.7,0.0,citrus
3.25,53.17,0.0,19.67,34.52,7.61,415.86,128.7,456.17,chickpea
132.94,58.16,111.96,32.29,78.36,6.05,1570.19,310.23,0.0,sugarcane
29.56,17.45,31.05,22.56,41.39,6.91,351.76,188.06,466.25,fig
93.58,62.54,184.88,31.33,85.78,5.08,1496.32,278.39,87.54,banana
116.27,55.06,81.42,28.82,55.8,6.57,708.64,135.8,211.18,cotton
21.82,37.68,47.57,11.09,37.25,7.39,469.62,136.5,589.48,chickpea
71.54,44.49,42.75,14.08,47.36,6.68,735.03,101.5,487.46,wheat
62.57,52.5,70.56,26.08,74.58,5.4,887.34,123.28,241.64,mango
111.68,48.04,71.97,33.03,89.06,6.2,1456.66,91.1,18.2,rice
126.14,44.63,74.18,24.63,62.74,4.5,1107.73,252.4,0.0,citrus
123.55,64.62,102.89,37.54,62.7,6.29,1537.64,302.51,151.52,sugarcane
56.99,40.72,139.8,21.07,54.44,7.31,536.82,129.27,276.78,grape
56.35,64.99,30.53,14.74,40.43,7.6,581.88,141.88,483.74,chickpea
9.18,69.68,29.25,19.63,35.39,7.53,523.04,99.23,595.45,chickpea
105.69,76.2,171.96,32.49,78.71,5.68,1569.07,267.47,0.0,banana
151.93,45.79,173.86,24.3,49.06,5.18,688.31,131.4,56.26,tomato
133.53,66.85,70.0,28.2,56.81,6.23,567.81,196.99,103.62,cotton
20.42,22.01,57.68,16.94,57.63,6.99,531.38,230.09,471.0,almond
35.88,61.14,73.76,19.4,45.12,8.22,181.43,95.67,245.41,chickpea
94.55,50.94,94.51,16.35,43.34,5.77,614.93,127.81,353.5,wheat
66.33,27.48,134.33,16.4,71.66,7.28,633.45,116.89,205.18,grape
38.02,33.88,34.1,24.89,43.65,8.04,482.63,182.98,395.31,fig
63.8,41.15,118.32,29.11,55.71,5.76,559.01,147.91,314.36,mango
107.42,77.58,236.84,27.44,83.59,5.39,1618.17,344.8,91.67,banana
14.94,38.24,49.53,14.77,47.6,7.47,366.18,118.57,585.09,lentil
25.07,47.04,64.07,16.69,60.1,6.77,432.05,96.52,335.84,lentil
99.46,55.38,78.16,26.65,54.12,6.32,610.3,201.4,39.81,cotton
129.95,44.44,124.32,30.91,72.75,6.63,1405.41,354.77,31.57,sugarcane
103.19,56.71,75.58,20.88,78.39,6.81,829.67,291.79,0.0,citrus
10.16,51.21,69.77,23.73,32.16,6.84,330.26,122.78,662.58,chickpea
135.56,56.7,125.47,31.12,84.98,6.43,1399.5,327.85,68.26,sugarcane
133.33,22.73,68.4,22.78,55.49,6.58,563.82,127.01,242.88,maize
44.75,20.69,69.09,17.21,52.66,7.6,636.0,186.68,365.47,olive
43.64,33.12,131.92,12.79,50.52,6.52,738.18,187.75,266.76,grape
59.78,34.31,68.12,13.8,40.23,6.21,486.04,99.57,91.89,wheat
52.07,28.89,117.78,26.07,35.11,5.44,787.86,166.28,101.76,mango
37.42,51.4,60.69,12.81,48.26,7.02,484.42,95.01,275.33,wheat
121.93,33.68,155.75,25.76,72.71,6.92,703.02,127.4,0.0,tomato
148.37,41.28,134.11,26.21,63.65,6.1,671.11,168.56,0.0,tomato
35.2,1.07,19.63,14.6,51.93,6.95,461.16,265.61,540.01,olive
36.11,20.83,46.87,21.67,57.57,7.29,440.85,238.82,395.05,olive
124.71,62.63,153.49,23.53,67.02,5.87,732.44,91.5,84.47,tomato
110.85,53.63,229.83,24.08,70.34,6.32,1557.32,308.27,63.4,banana
43.21,28.86,66.76,24.28,50.42,7.22,471.79,198.49,315.88,olive
31.55,0.59,49.91,19.7,42.73,7.18,454.32,211.21,460.04,fig
71.67,58.16,60.69,15.69,59.53,6.9,707.93,144.51,351.99,wheat
118.98,47.34,35.22,34.6,90.67,5.51,1428.64,153.93,5.4,rice
18.1,4.0,55.98,17.17,36.81,7.43,401.55,258.3,410.92,almond
116.13,43.79,95.01,19.88,62.49,5.35,633.66,148.71,210.48,maize
68.61,68.53,97.52,22.58,72.21,6.76,807.56,286.2,12.92,citrus
112.51,57.96,118.64,30.05,60.87,6.28,703.66,158.84,69.81,cotton
39.77,46.44,78.03,13.32,59.44,6.34,642.35,222.01,378.62,grape
23.49,51.62,48.73,15.04,43.73,6.97,387.91,87.07,441.97,lentil
125.02,54.48,105.36,30.13,88.76,6.04,1444.61,336.6,0.0,sugarcane
89.74,47.09,67.11,20.65,66.8,6.83,913.41,311.3,93.4,citrus
27.35,7.9,5.57,22.44,53.26,6.73,639.38,210.17,360.19,olive
105.09,79.25,207.85,25.06,85.78,6.18,1664.63,313.35,108.13,banana
31.76,37.35,82.54,19.14,36.18,7.21,277.46,189.68,610.29,almond
107.03,90.8,213.38,25.48,87.94,4.93,1732.47,278.5,82.74,banana
109.32,48.99,27.03,27.18,84.43,6.84,1331.76,150.74,0.0,rice
21.73,43.52,39.14,13.81,45.75,7.25,611.2,101.07,477.67,lentil
111.78,43.12,68.63,26.39,48.37,5.48,900.53,142.3,129.98,maize
33.44,47.17,27.43,13.69,20.79,7.63,510.72,137.16,522.68,chickpea
125.66,48.16,155.19,25.38,55.78,6.6,666.06,156.32,0.0,tomato
42.54,42.83,48.47,15.67,36.36,7.5,227.86,76.16,544.5,chickpea
57.29,20.21,146.55,12.66,41.89,5.9,579.0,170.63,154.97,grape
45.82,30.58,40.92,15.94,40.33,7.66,425.77,238.22,413.13,almond
99.09,54.3,56.81,24.2,45.47,6.47,750.71,163.82,88.0,maize
13.6,29.68,70.36,15.15,44.13,5.94,216.94,115.67,267.18,lentil
136.48,57.99,146.36,25.46,60.18,6.59,724.72,110.09,97.17,tomato
66.01,52.17,103.73,20.1,68.43,6.42,871.99,328.13,86.68,citrus
38.25,4.3,72.39,12.92,62.84,7.85,436.37,280.63,195.17,olive
75.8,6.96,55.15,20.55,49.26,7.61,585.21,208.27,354.74,olive
118.26,74.19,185.69,31.93,71.73,6.13,1581.03,365.0,10.24,banana
49.74,7.32,62.53,18.52,52.27,8.31,519.83,245.6,356.07,olive
58.52,48.12,76.28,33.02,33.13,5.76,872.25,115.14,110.39,mango
113.61,45.22,57.29,34.47,61.12,7.36,803.1,200.8,170.29,cotton
133.16,61.72,89.68,27.42,63.19,5.63,475.6,166.15,118.65,cotton
81.88,50.5,38.24,13.8,61.75,6.53,626.39,110.67,467.67,wheat
26.79,60.73,66.54,18.81,44.3,7.31,450.3,169.36,610.58,chickpea
129.23,53.89,65.95,27.58,66.15,6.28,684.02,189.75,43.12,cotton
88.32,41.26,48.75,26.26,79.22,6.19,1369.41,119.07,42.27,rice
124.78,58.24,76.75,24.19,64.5,6.52,948.93,149.4,134.58,maize
126.91,57.95,154.42,29.49,66.02,6.11,775.84,103.68,263.95,tomato
33.88,37.14,68.27,13.39,53.85,7.64,392.79,240.61,421.48,olive
1.89,64.41,76.66,23.6,54.65,7.51,395.47,107.69,609.5,chickpea
170.53,41.07,130.69,29.6,67.4,6.01,1564.43,310.83,64.93,sugarcane
23.91,20.99,65.2,23.47,41.39,7.06,461.68,172.61,558.31,fig
36.23,46.23,62.08,21.28,37.22,7.79,325.93,34.91,391.8,chickpea
49.52,17.41,24.01,19.37,52.95,6.85,476.45,214.17,518.5,fig
95.76,48.19,72.3,29.64,86.47,6.06,1392.07,152.47,184.75,rice
74.49,31.74,45.06,13.09,54.36,7.08,193.81,233.77,506.93,olive
131.82,55.27,129.08,26.62,84.95,6.24,1537.99,285.53,132.0,sugarcane
77.54,46.93,105.96,26.81,53.07,5.84,760.69,123.3,272.9,mango
37.83,47.67,13.6,18.83,39.09,7.87,270.95,112.11,524.04,chickpea
101.8,42.07,98.39,17.44,57.59,6.04,521.18,194.24,317.34,grape
49.07,37.01,59.04,14.83,56.06,7.75,366.13,204.99,298.41,olive
111.53,48.87,173.92,22.77,67.38,5.77,699.76,92.37,96.61,tomato
50.15,23.4,36.53,15.4,35.78,7.78,371.49,211.08,576.29,almond
13.02,57.14,42.66,14.92,47.61,6.68,404.01,132.58,653.31,chickpea
91.14,54.06,84.21,27.96,88.04,4.52,1414.7,204.69,0.0,rice
93.99,52.31,57.75,27.17,56.27,6.53,638.5,133.82,319.64,maize
25.32,21.47,75.38,21.08,60.43,7.74,420.32,167.58,343.75,olive
34.14,60.58,25.31,20.17,44.21,7.22,642.46,85.29,572.65,chickpea
96.43,48.68,117.87,19.77,60.44,6.51,752.94,127.14,279.57,maize
83.77,23.82,95.71,21.27,66.65,7.84,874.55,283.86,102.88,citrus
107.87,39.68,66.61,27.08,35.64,6.86,615.97,233.69,0.0,cotton
0.0,53.79,66.78,17.29,29.16,7.18,243.79,85.69,682.62,chickpea
153.3,54.43,137.01,30.99,82.66,6.32,1384.31,365.0,163.1,sugarcane
116.27,38.64,105.43,24.94,65.89,6.15,858.15,169.0,93.07,tomato
100.51,51.57,103.95,28.18,51.74,6.17,642.35,199.39,183.67,cotton
24.34,35.68,40.01,16.25,44.52,8.05,210.14,62.85,583.36,chickpea
24.04,6.68,28.21,22.44,34.44,6.95,327.57,221.8,469.29,fig
123.16,46.76,141.42,24.9,68.12,5.62,561.24,93.58,171.18,tomato
37.75,28.4,25.83,16.11,68.34,6.48,487.74,248.27,287.17,olive
28.59,24.49,52.7,23.3,51.62,7.21,314.44,217.59,507.02,fig
125.52,59.19,142.69,24.76,57.31,6.65,685.51,114.98,207.28,tomato
29.28,50.21,6.94,19.85,44.1,8.51,301.46,101.55,631.32,chickpea
44.81,16.49,67.81,15.62,42.31,7.5,498.48,252.97,522.85,almond
20.49,44.12,48.51,13.04,56.17,7.39,243.97,109.73,335.56,lentil
88.75,66.4,105.08,23.74,62.34,6.49,772.95,112.59,169.65,maize
90.28,73.64,211.74,29.52,74.25,5.78,1597.39,310.17,0.0,banana
129.58,71.12,98.93,26.05,89.42,5.91,1713.76,318.36,94.66,sugarcane
123.6,72.52,143.32,21.15,64.63,5.72,604.61,158.84,0.0,tomato
106.2,36.2,96.1,25.65,62.36,6.83,750.27,145.18,253.43,mango
28.89,48.46,59.29,12.13,27.1,6.53,447.83,139.65,460.05,lentil
57.34,29.12,90.74,30.68,61.42,5.67,904.76,226.64,198.87,mango
83.86,75.54,205.77,31.47,99.8,5.48,1885.51,285.97,130.5,banana
19.86,34.08,56.14,7.48,45.49,6.43,227.71,126.38,542.32,lentil
132.03,73.91,61.39,24.69,61.06,6.46,886.25,143.27,249.15,maize
102.5,26.63,78.51,18.53,60.63,6.43,1052.36,235.91,8.47,citrus
89.32,46.03,18.28,18.77,44.63,6.39,533.55,186.95,468.2,wheat
26.26,30.68,85.56,18.71,47.98,7.05,241.29,225.73,575.85,almond
39.67,22.2,86.97,12.68,58.05,7.59,370.74,235.86,224.85,olive
39.1,25.65,39.92,20.79,51.48,6.94,514.02,254.97,607.44,fig
55.24,18.88,52.82,13.77,35.53,7.36,264.35,217.7,563.79,almond
78.08,40.29,24.57,15.46,50.57,6.75,518.91,183.86,393.93,wheat
60.57,39.99,74.02,23.98,58.69,6.04,988.0,175.31,335.9,mango
122.23,52.81,59.42,25.98,61.66,6.56,928.27,102.04,139.41,maize
7.82,46.11,89.57,13.88,20.77,7.38,313.98,142.45,545.13,chickpea
23.19,38.24,58.93,19.98,30.72,7.03,228.0,82.95,686.42,chickpea
14.72,24.78,89.61,19.99,49.95,6.98,388.04,239.51,434.06,olive
34.57,41.69,89.99,25.57,59.23,5.38,1156.28,137.13,216.9,mango
45.75,36.16,67.55,16.45,29.53,7.9,280.76,195.25,560.21,almond
47.85,26.1,133.13,15.88,51.0,5.96,506.19,157.44,231.87,grape
24.04,25.8,42.14,14.57,53.86,7.14,425.38,202.94,349.93,olive
111.66,62.5,0.0,25.45,93.64,5.79,1373.07,101.95,0.0,rice
145.14,57.79,99.11,30.85,84.23,5.4,1470.19,349.69,91.19,sugarcane
54.37,54.47,35.13,17.49,44.1,6.85,244.41,119.91,423.06,chickpea
135.14,49.15,67.39,20.58,55.61,5.59,886.8,109.71,136.79,maize
88.01,28.99,48.98,23.25,67.05,6.05,809.79,311.75,109.21,citrus
36.87,50.32,0.0,14.67,46.28,6.77,20.0,76.16,560.31,lentil
28.11,19.48,78.52,18.73,56.99,6.53,377.44,260.19,300.53,fig
50.22,35.11,73.79,14.96,57.61,7.65,356.65,248.45,231.76,olive
56.81,31.41,60.75,16.3,55.19,6.91,662.87,213.7,288.84,grape
45.94,37.03,88.31,13.04,42.6,7.1,276.44,296.04,421.87,almond
102.17,42.74,89.36,24.01,61.57,6.66,965.06,267.82,0.0,citrus
115.23,62.09,161.54,25.85,64.74,6.54,826.58,117.96,161.42,tomato
105.43,42.83,144.81,22.84,68.3,5.55,586.76,121.58,20.52,tomato
37.33,54.08,75.23,15.56,33.76,7.7,416.0,106.23,768.59,chickpea
101.24,46.21,78.49,23.6,87.1,6.26,1864.22,173.59,0.0,rice
97.36,44.93,3.82,29.4,77.2,5.28,1399.51,117.7,126.27,rice
122.61,55.21,61.5,21.96,55.03,5.43,785.05,144.37,134.59,maize
114.59,74.7,193.79,33.01,72.88,6.21,1497.53,328.21,0.0,banana
85.77,47.23,28.18,10.68,53.01,7.25,745.49,103.35,392.16,wheat
145.44,59.98,85.72,29.44,45.97,5.85,610.16,197.05,377.91,cotton
22.78,30.18,59.08,18.54,36.08,8.18,475.71,217.53,394.76,almond
45.37,36.82,107.57,11.92,56.6,6.31,667.52,186.18,251.47,grape
72.56,29.54,33.29,18.06,62.82,6.37,973.75,277.25,0.0,citrus
49.59,19.95,20.93,16.72,52.16,7.18,339.82,243.32,445.69,olive
108.72,72.31,255.17,28.8,81.12,5.19,1533.21,285.64,0.0,banana
75.29,38.84,108.08,21.82,70.89,5.52,744.59,296.03,206.66,citrus
23.87,52.23,44.35,20.42,44.82,7.39,727.18,116.38,579.1,chickpea
120.12,38.13,134.85,22.45,68.09,6.49,698.1,71.6,37.6,tomato
60.04,32.12,50.2,18.45,53.03,7.32,695.6,232.68,302.96,olive
140.23,69.09,86.96,25.75,44.7,6.83,662.4,164.33,0.0,cotton
51.1,50.75,129.15,15.6,67.91,7.21,537.85,183.9,189.08,grape
126.9,60.37,114.02,33.5,85.28,5.6,1501.96,331.93,223.57,sugarcane
45.99,25.57,38.27,13.14,38.33,6.65,528.08,153.59,423.95,wheat
99.34,75.91,215.27,28.28,77.18,6.25,1706.51,236.96,0.0,banana
5.07,35.51,35.5,15.05,53.02,7.24,431.04,109.21,603.06,lentil
24.78,41.69,65.55,15.06,42.01,7.17,467.91,136.06,421.8,chickpea
107.09,60.62,57.96,26.55,85.07,5.99,1569.67,163.66,139.3,rice
29.18,1.38,48.23,16.81,38.52,7.3,603.68,199.47,507.19,olive
22.67,45.62,63.36,16.87,59.91,7.15,351.58,97.48,553.4,chickpea
110.13,48.1,82.83,20.75,50.36,5.75,974.26,150.64,82.82,maize
81.69,61.97,125.68,30.25,55.87,5.38,1113.62,162.23,189.76,mango
39.69,42.21,77.38,33.37,41.36,5.5,892.99,182.32,224.51,mango
98.13,53.62,37.06,29.49,78.38,5.73,1348.41,149.34,0.0,rice
67.13,33.88,99.34,28.1,49.13,5.17,1076.7,97.59,272.94,mango
97.59,38.09,63.01,29.46,63.73,6.24,591.49,227.23,6.28,cotton
122.6,33.37,65.2,30.68,61.93,7.25,916.89,175.74,72.82,maize
128.17,49.93,145.15,22.67,67.8,5.66,758.81,96.37,224.8,tomato
37.95,23.21,43.36,19.15,51.01,7.62,539.87,206.6,405.68,olive
42.85,42.49,48.8,27.8,63.36,5.78,1003.83,116.61,254.45,mango
113.35,42.9,168.23,20.57,68.84,5.72,1007.37,125.83,79.74,tomato
125.67,55.11,152.57,23.04,67.58,5.17,701.65,106.91,0.0,tomato
90.58,52.74,93.24,31.09,50.66,5.8,945.64,131.71,241.74,mango
108.17,63.8,90.21,29.6,55.07,7.18,551.08,162.15,0.0,cotton
93.31,22.17,25.42,26.32,68.04,6.62,750.51,334.43,268.26,citrus
82.79,39.85,25.26,17.85,60.47,7.34,468.54,128.08,585.0,wheat
30.48,19.14,55.93,18.84,31.08,7.66,350.4,207.87,514.17,almond
41.03,8.27,79.48,14.93,61.56,7.14,561.99,213.34,336.41,olive
127.33,44.15,153.55,21.9,45.01,5.0,565.3,142.97,101.95,tomato
68.98,37.11,49.92,16.53,53.09,6.97,290.79,162.96,336.36,wheat
25.59,29.57,58.13,21.23,41.91,7.54,522.92,184.57,384.74,almond
33.6,69.69,79.29,17.21,39.05,6.44,463.18,160.03,594.54,chickpea
91.7,55.0,200.44,24.48,84.36,6.19,1602.97,353.12,80.56,banana
91.71,29.53,6.94,15.73,61.05,6.36,535.47,107.45,195.88,wheat
17.63,55.24,106.65,13.89,52.79,6.45,151.21,102.0,572.08,lentil
43.66,8.02,24.69,21.06,51.2,8.62,290.47,230.36,388.13,olive
43.58,15.08,68.72,18.39,46.25,6.71,514.07,214.74,547.88,almond
0.47,11.9,107.01,18.76,62.27,7.79,442.24,220.82,533.76,olive
35.61,8.99,49.31,20.4,44.8,7.41,477.52,219.81,385.84,fig
46.47,27.35,95.47,13.71,43.23,5.67,404.22,179.71,328.02,grape
105.33,39.32,43.38,17.97,43.58,7.36,335.67,134.08,323.15,wheat
138.36,51.37,128.03,29.11,80.45,6.84,1658.79,337.53,151.55,sugarcane
39.47,21.4,23.91,14.89,43.31,7.91,283.93,190.19,302.17,fig
108.89,37.94,55.67,29.5,76.31,6.66,1219.94,124.24,66.0,rice
105.41,57.1,48.95,29.37,48.28,5.44,725.85,105.85,29.67,maize
23.81,55.74,53.46,15.04,15.48,7.09,425.99,125.77,579.9,chickpea
93.21,48.9,32.64,24.29,82.92,6.03,1657.71,111.93,158.72,rice
89.61,55.1,71.0,26.73,79.91,6.32,1524.85,184.07,110.45,rice
121.06,56.45,88.15,25.14,51.94,5.84,816.56,172.98,180.08,cotton
141.83,44.4,143.17,33.67,64.62,5.91,1482.58,352.53,0.0,sugarcane
74.02,23.26,114.6,13.3,71.97,6.65,607.1,140.09,273.04,grape
53.35,42.37,106.83,33.33,50.57,5.59,729.53,155.77,218.03,mango
85.45,34.35,63.48,15.92,47.5,7.63,398.46,112.37,475.06,wheat
98.0,26.32,98.34,27.61,53.7,4.7,900.61,159.65,243.43,mango
147.34,46.74,92.83,24.33,78.05,5.63,1600.65,322.77,0.0,sugarcane
99.21,34.31,58.78,28.67,100.0,6.56,1305.12,170.65,191.86,rice
27.0,29.26,143.5,12.37,42.76,6.31,478.74,144.55,226.71,grape
29.48,15.03,35.87,25.77,42.03,7.45,419.05,250.62,237.28,fig
102.26,55.75,71.75,23.72,54.83,6.4,898.24,145.21,156.3,maize
115.85,48.66,59.66,27.77,69.17,6.47,589.17,212.35,197.46,cotton
123.3,44.88,34.31,25.96,82.28,6.04,1406.58,170.62,81.5,rice
148.93,51.68,155.01,34.98,78.38,5.9,1704.73,329.77,0.0,sugarcane
46.13,39.86,89.25,19.07,74.78,6.16,272.3,162.92,278.58,grape
35.21,15.41,45.92,19.25,42.23,7.97,206.17,200.56,265.85,almond
12.72,9.09,72.91,13.62,50.02,7.94,501.42,234.54,386.57,olive
101.08,51.27,24.03,30.2,95.62,6.0,1122.26,129.09,24.66,rice
91.94,60.91,47.8,24.83,93.55,5.64,1487.43,142.41,0.0,rice
107.03,50.05,95.59,25.23,59.19,5.75,494.45,197.36,138.38,cotton
90.9,70.25,245.82,27.01,75.02,5.31,1601.31,262.47,0.0,banana
35.64,4.58,99.03,16.69,31.88,7.46,495.4,225.13,370.56,almond
35.63,10.17,33.27,19.1,53.96,7.3,447.8,195.0,609.66,fig
113.62,53.64,49.64,23.56,45.41,6.6,494.6,169.62,69.52,cotton
117.85,88.76,200.93,27.33,85.32,6.15,1589.18,302.92,0.0,banana
27.85,41.19,50.3,22.56,45.34,7.49,675.33,112.15,518.29,lentil
