Country/Region,Commodity,Season,Area Harvested,Closing Stocks,Crush,Domestic Supply,Domestic Utilization,Exports (ITY),Exports (NMY),Extraction Rate,Feed Use,Food Use,Imports (ITY),Imports (NMY),Industrial Use,Opening Stocks,Other Uses,Per Capita Food Use,Production,Production Paddy,Residual,Seeds,Stocks to Use Ratio,Supply,Total Supply,Total Utilization,Trade,Yield,Next_Year_Production
Russian Federation,Maize,2002/03,0.625,0.3,0.0,1.763,1.562,0.012,0.012,0.0,0.912,0.15,0.109,0.109,0.0,0.2,0.5,1.0,1.563,0.0,0.0,0.0,13.286093888396811,0.0,1.872,1.874,0.0,2.501,2.122
Russian Federation,Maize,2003/04,0.705,0.63,0.0,2.422,2.258,0.002,0.002,0.0,1.618,0.14,0.474,0.49,0.0,0.3,0.5,1.0,2.122,0.0,0.0,0.0,18.705463182897866,0.0,2.912,2.89,0.0,3.01,3.373
Russian Federation,Maize,2004/05,0.877,0.89,0.0,4.003,3.368,0.04,0.043,0.0,2.728,0.14,0.237,0.241,0.65,0.63,0.5,1.0,3.373,0.0,0.2,0.0,26.138032305433185,0.0,4.244,4.301,0.0,3.846,3.06
Russian Federation,Maize,2005/06,0.82,0.77,0.0,3.95,3.405,0.053,0.053,0.0,2.767,0.138,0.281,0.292,0.68,0.89,0.5,1.0,3.06,0.0,0.15,0.0,19.631083500686195,0.0,4.242,4.228,0.0,3.732,3.510351
Russian Federation,Maize,2006/07,1.031,0.412,0.0,4.280351,3.922351,0.074,0.075,0.0,3.284351,0.138,0.188,0.129,0.71,0.77,0.5,1.0,3.510351,0.0,0.1,0.0,10.3063899617763,0.0,4.409351,4.409351,0.0,3.405,3.79802
Russian Federation,Maize,2007/08,1.509,0.495,0.0,4.21002,3.99752,0.053,0.0515,0.0,3.35952,0.138,0.215,0.334,0.74,0.412,0.5,1.0,3.79802,0.0,0.15,0.0,9.385131676241397,0.0,4.54402,4.54402,0.0,2.517,6.6823
Russian Federation,Maize,2008/09,1.812,0.651,0.0,7.1773,5.2743,1.301,1.329,0.0,4.5323,0.142,0.191,0.077,0.78,0.495,0.6,1.0,6.6823,0.0,0.1,0.0,18.667025287654276,0.0,7.2543,7.2543,0.0,3.688,3.963433
Russian Federation,Maize,2009/10,2.142,0.731,0.0,4.614433,3.487433,0.405,0.429,0.0,2.837433,0.15,0.043,0.033,0.81,0.651,0.5,1.0,3.963433,0.0,0.2,0.0,20.81227075540001,0.0,4.647433,4.647433,0.0,1.85,3.084351
Russian Federation,Maize,2010/11,1.416,0.385,0.0,3.815351,3.512351,0.054,0.028,0.0,3.011351,0.151,0.109,0.11,0.84,0.731,0.35,1.0,3.084351,0.0,0.1,0.0,24.62521698973672,0.0,3.925351,3.925351,0.0,2.178,3.932438
Russian Federation,Maize,2011/12,1.715,0.926,0.0,4.317438,1.563438,1.883,1.865,0.0,0.661438,0.152,0.035,0.037,0.88,0.385,0.75,1.1,3.932438,0.0,0.2,0.0,13.579855120837246,0.0,4.354438,4.354438,0.0,2.293,8.212924
Russian Federation,Maize,2012/13,2.1,0.395,0.0,9.138924,6.818924,1.928,1.982,0.0,5.763924,0.155,0.059,0.057,0.55,0.926,0.9,1.1,8.212924,0.0,0.21,0.0,5.252699388811856,0.0,9.195924,9.195924,0.0,3.911,11.634943
Russian Federation,Maize,2013/14,2.45,0.509,0.0,12.029943,7.519943,4.055,4.052,0.0,6.091943,0.168,0.052,0.051,0.8,0.395,1.26,1.2,11.634943,0.0,0.24,0.0,6.282292402326398,0.0,12.080943,12.080943,0.0,4.749,11.332138
Russian Federation,Maize,2014/15,2.732,0.7,0.0,11.841138,8.102138,2.957,3.081,0.0,6.642138,0.18,0.042,0.042,0.9,0.509,1.28,1.2,11.332138,0.0,0.26,0.0,8.218956765469486,0.0,11.883138,11.883138,0.0,4.148,13.173296
Russian Federation,Maize,2015/16,2.669,0.8,0.0,13.873296,8.516896,4.74,4.598,0.0,6.816896,0.2,0.042,0.0416,1.15,0.7,1.5,1.4,13.173296,0.0,0.26,0.0,8.996534422483778,0.0,13.914896,13.914896,0.0,4.936,15.309813
Russian Federation,Maize,2016/17,2.779,1.6,0.0,16.109813,8.892313,5.197,5.672,0.0,7.192313,0.2,0.0526,0.0545,1.4,0.8,1.5,1.4,15.309813,0.0,0.28,0.0,20.123664952046564,0.0,16.164313,16.164313,0.0,5.509,13.235748
Russian Federation,Maize,2017/18,2.702,1.2,0.0,14.835748,7.950838,5.877,5.732,0.0,6.200838,0.2,0.0498,0.04709,1.05,1.6,1.55,1.4,13.235748,0.0,0.34,0.0,14.901961855696603,0.0,14.882838,14.882838,0.0,4.899,11.419
Russian Federation,Maize,2018/19,2.452,1.7,0.0,12.619,8.052631,2.902669,2.902669,0.0,6.352631,0.2,0.0355,0.0363,1.15,1.2,1.5,1.3,11.419,0.0,0.16,0.0,16.910052051129632,0.0,12.6553,12.6553,0.0,4.657,14.2823
Russian Federation,Maize,2019/20,2.593,1.8,0.0,15.9823,10.053192,4.177108,4.177108,0.0,8.303192,0.2,0.048,0.048,1.2,1.7,1.55,1.3,14.2823,0.0,0.16,0.0,18.631611634406376,0.0,16.0303,16.0303,0.0,5.508,13.879
Russian Federation,Maize,2020/21,2.8557,1.8,0.0,15.679,9.661,4.256,4.256,0.0,7.911,0.2,0.04,0.038,1.25,1.8,1.55,1.3,13.879,0.0,0.17,0.0,16.70084153684855,0.0,15.717,15.717,0.0,4.86,15.2399
Russian Federation,Maize,2021/22,2.9442,3.8,0.0,17.0399,10.7779,2.5,2.5,0.0,9.0279,0.2,0.04,0.038,1.25,1.8,1.55,1.4,15.2399,0.0,0.19,0.0,31.020408163265305,0.0,17.0779,17.0779,0.0,5.176,15.862
Russian Federation,Maize,2022/23,2.776,1.5,0.0,19.662,12.25,5.95,5.95,0.0,10.5,0.2,0.04,0.038,1.25,3.8,1.55,1.4,15.862,0.0,0.2,0.0,21.312872975277067,0.0,19.7,19.7,0.0,5.714,15.0
Russian Federation,Maize,2023/24,2.86,3.5,0.0,16.5,7.038,6.0,6.0,0.0,5.288,0.2,0.04,0.038,1.25,1.5,1.55,1.4,15.0,0.0,0.21,0.0,29.18612408272181,0.0,16.538,16.538,0.0,5.245,13.954
Russian Federation,Maize,2024/25,2.859,3.5,0.0,17.454,11.992,2.0,2.0,0.0,10.242,0.2,0.04,0.038,1.28,3.5,1.55,1.4,13.954,0.0,0.17,0.0,30.33454671520194,0.0,17.492,17.492,0.0,4.881,13.0
Russian Federation,Maize,2025/26,2.86,3.0,0.0,16.5,11.538,2.0,2.0,0.0,9.788,0.2,0.04,0.038,1.28,3.5,1.55,1.4,13.0,0.0,0.19,0.0,25.762047962361123,0.0,16.538,16.538,0.0,4.545,15.2
Russian Federation,Rice,2000/01,0.1679,0.06,0.0,0.420862,0.679682,0.01024,0.01625,0.0,0.0,0.659682,0.34617,0.33507,0.0,0.03,0.02,4.5,0.390862,0.586,0.0,0.0,8.17116966208128,0.0,0.755932,0.755932,0.0,3.49,0.331499
Russian Federation,Rice,2001/02,0.1424,0.06,0.0,0.391499,0.734289,0.00816,0.01058,0.0,0.0,0.716289,0.46633,0.41337,0.0,0.06,0.018,4.9,0.331499,0.497,0.0,0.0,7.609867461475046,0.0,0.804869,0.804869,0.0,3.49,0.32683
Russian Federation,Rice,2002/03,0.1301,0.09,0.0,0.38683,0.78845,0.00715,0.00608,0.0,0.0,0.76345,0.46553,0.4977,0.0,0.06,0.025,5.2,0.32683,0.49,0.0,0.0,11.956891420797552,0.0,0.88453,0.88453,0.0,3.766,0.300684
Russian Federation,Rice,2003/04,0.1416,0.03,0.0,0.390684,0.752704,0.0035,0.00475,0.0,0.0,0.737704,0.46611,0.39677,0.0,0.09,0.015,5.1,0.300684,0.4508,0.0,0.0,3.948334724024564,0.0,0.787454,0.787454,0.0,3.184,0.314224
Russian Federation,Rice,2004/05,0.125,0.065,0.0,0.344224,0.759814,0.01083,0.00377,0.0,0.0,0.739814,0.37888,0.48436,0.0,0.03,0.02,5.1,0.314224,0.4711,0.0,0.0,8.809199514816395,0.0,0.828584,0.828584,0.0,3.769,0.383525
Russian Federation,Rice,2005/06,0.1367,0.03,0.0,0.448525,0.737865,0.01726,0.01737,0.0,0.0,0.722865,0.35747,0.33671,0.0,0.065,0.015,5.0,0.383525,0.575,0.0,0.0,4.364004526927363,0.0,0.785235,0.785235,0.0,4.206,0.457562
Russian Federation,Rice,2006/07,0.1562,0.025,0.0,0.487562,0.687442,0.01193,0.01832,0.0,0.0,0.664442,0.23317,0.2432,0.0,0.03,0.023,4.6,0.457562,0.686,0.0,0.0,3.4480713557678646,0.0,0.730762,0.730762,0.0,4.392,0.472903
Russian Federation,Rice,2007/08,0.157,0.07,0.0,0.497903,0.725043,0.02118,0.01085,0.0,0.0,0.700043,0.27329,0.30799,0.0,0.025,0.025,4.9,0.472903,0.709,0.0,0.0,10.286916805295116,0.0,0.805893,0.805893,0.0,4.516,0.492246
Russian Federation,Rice,2008/09,0.16,0.025,0.0,0.562246,0.680476,0.07998,0.05936,0.0,0.0,0.655476,0.22901,0.20259,0.0,0.07,0.025,4.6,0.492246,0.738,0.0,0.0,3.548812496362467,0.0,0.764836,0.764836,0.0,4.612,0.608971
Russian Federation,Rice,2009/10,0.1775,0.03,0.0,0.633971,0.704461,0.14666,0.09877,0.1,0.0,0.674461,0.22202,0.19926,0.0,0.025,0.03,4.7,0.608971,0.913,0.0,0.0,4.2165804375967175,0.0,0.833231,0.833231,0.0,5.144,0.707687
Russian Federation,Rice,2010/11,0.2009,0.07,0.0,0.737687,0.711477,0.13933,0.16934,0.1,0.0,0.666477,0.1756,0.21313,0.0,0.03,0.045,4.6,0.707687,1.061,0.0,0.0,9.756301525467432,0.0,0.950817,0.950817,0.0,5.281,0.704085
Russian Federation,Rice,2011/12,0.2072,0.04,0.0,0.774085,0.717485,0.2733,0.19743,0.1,0.0,0.677485,0.19408,0.18083,0.0,0.07,0.04,4.7,0.704085,1.0556,0.0,0.0,5.4908022199313375,0.0,0.954915,0.954915,0.0,5.095,0.701611
Russian Federation,Rice,2012/13,0.1916,0.05,0.0,0.741611,0.728491,0.14133,0.19355,0.1,0.0,0.688491,0.24718,0.23043,0.0,0.04,0.04,4.8,0.701611,1.051891,0.0,0.0,6.682285395063395,0.0,0.972041,0.972041,0.0,5.49,0.623607
Russian Federation,Rice,2013/14,0.189,0.095,0.0,0.673607,0.748247,0.1842,0.1386,0.1,0.0,0.708247,0.30168,0.30824,0.0,0.05,0.04,4.9,0.623607,0.934943,0.0,0.0,13.010419291575822,0.0,0.981847,0.981847,0.0,4.947,0.699394
Russian Federation,Rice,2014/15,0.1955,0.06,0.0,0.794394,0.730184,0.1608,0.239,0.1,0.0,0.690184,0.22762,0.23479,0.0,0.095,0.04,4.8,0.699394,1.048566,0.0,0.0,7.86162491925456,0.0,1.029184,1.029184,0.0,5.364,0.740211
Russian Federation,Rice,2015/16,0.1989,0.11,0.0,0.800211,0.763201,0.1902,0.15412,0.1,0.0,0.713201,0.21481,0.22711,0.0,0.06,0.05,4.8,0.740211,1.109762,0.0,0.0,14.208013061038915,0.0,1.027321,1.027321,0.0,5.579,0.720951
Russian Federation,Rice,2016/17,0.203823,0.11,0.0,0.830951,0.774211,0.1719,0.1872,0.1,0.0,0.722211,0.24329,0.24046,0.0,0.11,0.052,4.9,0.720951,1.080886,0.0,0.0,14.39366678661389,0.0,1.071411,1.071411,0.0,5.303,0.658076
Russian Federation,Rice,2017/18,0.185649,0.09,0.0,0.768076,0.764225,0.1371,0.141891,0.1,0.0,0.724225,0.21946,0.22804,0.0,0.11,0.04,4.9,0.658076,0.98662,0.0,0.0,11.69502493639206,0.0,0.996116,0.996116,0.0,5.314,0.692479
Russian Federation,Rice,2018/19,0.180177,0.065,0.0,0.782479,0.769558,0.1497,0.15737,0.1,0.0,0.724558,0.23699,0.209449,0.0,0.09,0.045,4.9,0.692479,1.0382,0.0,0.0,8.141710861543318,0.0,0.991928,0.991928,0.0,5.762,0.732806
Russian Federation,Rice,2019/20,0.190691,0.14,0.0,0.797806,0.798358,0.123893,0.10374,0.1,0.0,0.744358,0.22441,0.244292,0.0,0.065,0.054,5.0,0.732806,1.09866,0.0,0.0,17.595941873062877,0.0,1.042098,1.042098,0.0,5.761,0.761593
Russian Federation,Rice,2020/21,0.195935,0.145,0.0,0.901593,0.795638,0.119378,0.153623,0.1,0.0,0.738638,0.190736,0.192668,0.0,0.14,0.057,5.0,0.761593,1.141819,0.0,0.0,17.69013232218977,0.0,1.094261,1.094261,0.0,5.828,0.717966
Russian Federation,Rice,2021/22,0.186319,0.155,0.0,0.862966,0.819666,0.03057,0.0663,0.1,0.0,0.764666,0.174383,0.178,0.0,0.145,0.055,5.2,0.717966,1.076412,0.0,0.0,18.465724636731544,0.0,1.040966,1.040966,0.0,5.777,0.613703
Russian Federation,Rice,2022/23,0.169661,0.14,0.0,0.768703,0.839393,0.00632,0.00631,0.1,0.0,0.782393,0.210347,0.217,0.0,0.155,0.057,5.3,0.613703,0.920095,0.0,0.0,16.398415913022802,0.0,0.985703,0.985703,0.0,5.423,0.715688
Russian Federation,Rice,2023/24,0.185512,0.17,0.0,0.855688,0.853741,0.003522,0.00354,0.1,0.0,0.793741,0.169675,0.171593,0.0,0.14,0.06,5.4,0.715688,1.072996,0.0,0.0,19.435523793082552,0.0,1.027281,1.027281,0.0,5.784,0.839687
Russian Federation,Rice,2024/25,0.206159,0.255,0.0,1.009687,0.874687,0.05,0.03,0.1,0.0,0.794687,0.2,0.15,0.0,0.17,0.08,5.4,0.839687,1.258901,0.0,0.0,28.964765215020787,0.0,1.159687,1.159687,0.0,6.106,0.76038
Russian Federation,Rice,2025/26,0.195,0.22,0.0,1.01538,0.88038,0.16,0.07,0.1,0.0,0.79538,0.16,0.155,0.0,0.255,0.085,5.5,0.76038,1.14,0.0,0.0,24.57211091661243,0.0,1.17038,1.17038,0.0,5.846,0.71
Russian Federation,Soybean,2000/01,0.339,0.02,0.0,0.349,0.353,0.018,0.018,0.0,0.0,0.0,0.042,0.042,0.0,0.0,0.0,0.0,0.349,0.0,0.0,0.0,5.665722,0.0,0.391,0.391,0.0,1.029,0.35
Russian Federation,Soybean,2001/02,0.372,0.02,0.0,0.37,0.378,0.005,0.005,0.0,0.0,0.0,0.033,0.033,0.0,0.02,0.0,0.0,0.35,0.0,0.0,0.0,5.291005,0.0,0.403,0.403,0.0,0.941,0.423
Russian Federation,Soybean,2002/03,0.36,0.01,0.0,0.443,0.48,0.02,0.001,0.0,0.0,0.0,0.042,0.048,0.0,0.02,0.0,0.0,0.423,0.0,0.0,0.0,2.083333,0.0,0.491,0.491,0.0,1.175,0.393
Russian Federation,Soybean,2003/04,0.4,0.01,0.0,0.403,0.388,0.01,0.01,0.0,0.0,0.0,0.005,0.005,0.0,0.01,0.0,0.0,0.393,0.0,0.0,0.0,2.57732,0.0,0.408,0.408,0.0,0.982,0.555
Russian Federation,Soybean,2004/05,0.555,0.03,0.53,0.565,0.625,0.01,0.01,0.0,0.0,0.0,0.1,0.1,0.0,0.01,0.0,0.0,0.555,0.0,0.0,0.0,4.8,0.0,0.665,0.665,0.0,1.0,0.587
Russian Federation,Soybean,2005/06,0.645,0.02,0.67,0.617,0.617,0.01,0.01,0.0,0.0,0.0,0.03,0.03,0.0,0.03,0.0,0.0,0.587,0.0,0.0,0.0,3.241491,0.0,0.647,0.647,0.0,0.91,0.74
Russian Federation,Soybean,2006/07,0.846,0.06,0.86,0.76,0.713,0.02,0.02,0.0,0.0,0.0,0.033,0.033,0.0,0.02,0.0,0.0,0.74,0.0,0.0,0.0,8.415147,0.0,0.793,0.793,0.0,0.875,0.6
Russian Federation,Soybean,2007/08,0.777,0.07,0.88,0.66,0.922,0.17,0.17,0.0,0.0,0.0,0.4,0.502,0.0,0.06,0.0,0.0,0.6,0.0,0.0,0.0,7.592191,0.0,1.162,1.162,0.0,0.772,0.709
Russian Federation,Soybean,2008/09,0.747,0.12,1.16,0.779,1.287,0.18,0.15,0.0,0.0,0.0,0.7,0.778,0.0,0.07,0.0,0.0,0.709,0.0,0.0,0.0,9.324009,0.0,1.557,1.557,0.0,0.949,0.944
Russian Federation,Soybean,2009/10,0.793,0.14,1.79,1.064,1.874,0.05,0.05,0.0,0.0,0.0,1.05,1.0,0.0,0.12,0.0,0.0,0.944,0.0,0.0,0.0,7.470651,0.0,2.064,2.064,0.0,1.19,1.222
Russian Federation,Soybean,2010/11,1.036,0.268,2.05,1.362,2.101,0.01,0.02,0.0,0.05,0.0,0.981,1.027,0.0,0.14,0.0,0.0,1.222,0.0,0.0,0.0,12.755831,0.0,2.389,2.389,0.0,1.18,1.756
Russian Federation,Soybean,2011/12,1.187,0.147,2.18,2.024,2.418,0.2,0.2,0.0,0.06,0.0,0.744,0.741,0.0,0.268,0.0,0.0,1.756,0.0,0.0,0.0,6.079404,0.0,2.765,2.765,0.0,1.479,1.806
Russian Federation,Soybean,2012/13,1.379,0.04,2.43,1.953,2.563,0.097,0.1,0.0,0.0,0.1,0.753,0.75,0.0,0.147,0.0,0.0,1.806,0.0,0.0,0.0,1.560671,0.0,2.703,2.703,0.0,1.31,1.52
Russian Federation,Soybean,2013/14,1.204,0.2,3.44,1.56,3.348,0.123,0.123,0.0,0.0,0.1,2.111,2.111,0.0,0.04,0.0,0.0,1.52,0.0,0.0,0.0,5.973716,0.0,3.671,3.671,0.0,1.262,2.364
Russian Federation,Soybean,2014/15,2.0,0.18,3.74,2.564,3.901,0.31,0.31,0.0,0.0,0.1,1.827,1.827,0.0,0.2,0.0,0.0,2.364,0.0,0.0,0.0,4.614201,0.0,4.391,4.391,0.0,1.182,2.708
Russian Federation,Soybean,2015/16,2.14,0.18,4.27,2.888,4.158,0.456,0.4,0.0,0.0,0.1,1.85,1.85,0.0,0.18,0.0,0.0,2.708,0.0,0.0,0.0,4.329004,0.0,4.738,4.738,0.0,1.265,3.142
Russian Federation,Soybean,2016/17,2.12,0.18,4.37,3.322,4.272,0.49,0.47,0.0,0.0,0.1,1.75,1.6,0.0,0.18,0.0,0.0,3.142,0.0,0.0,0.0,4.213483,0.0,4.922,4.922,0.0,1.482,3.621
Russian Federation,Soybean,2017/18,2.773,0.831,4.44,3.801,4.27,0.75,0.7,0.0,0.0,0.1,2.0,2.0,0.0,0.18,0.0,0.0,3.621,0.0,0.0,0.0,19.461358,0.0,5.801,5.801,0.0,1.306,4.027
Russian Federation,Soybean,2018/19,2.74,0.699,4.27,4.858,5.188,1.438,1.438,0.0,0.3,0.3,2.467,2.467,0.0,0.831,0.0,0.0,4.027,0.0,0.0,0.0,13.4734,0.0,7.325,7.325,0.0,1.47,4.36
Russian Federation,Soybean,2019/20,2.772,1.091,3.99,5.059,4.685,1.333,1.333,0.0,0.3,0.3,2.049,2.05,0.0,0.699,0.0,0.0,4.36,0.0,0.0,0.0,23.287086,0.0,7.109,7.109,0.0,1.573,4.307
Russian Federation,Soybean,2020/21,2.704,0.486,4.5,5.398,5.462,1.75,1.75,0.0,0.4,0.1,2.3,2.3,0.0,1.091,0.0,0.0,4.307,0.0,0.0,0.0,8.89784,0.0,7.698,7.698,0.0,1.593,4.76
Russian Federation,Soybean,2021/22,2.991,0.9,4.8,5.246,5.441,0.85,0.85,0.0,0.4,0.1,1.945,1.945,0.0,0.486,0.0,0.0,4.76,0.0,0.0,0.0,16.541077,0.0,7.191,7.191,0.0,1.591,6.003
Russian Federation,Soybean,2022/23,3.358,0.9,5.7,6.903,5.868,1.735,1.735,0.0,0.4,0.1,1.6,1.6,0.0,0.9,0.0,0.0,6.003,0.0,0.0,0.0,15.337423,0.0,8.503,8.503,0.0,1.788,7.138
Russian Federation,Soybean,2023/24,3.694,1.1,6.7,8.038,6.89,1.198,1.198,0.0,0.4,0.1,1.15,1.15,0.0,0.9,0.0,0.0,7.138,0.0,0.0,0.0,15.965167,0.0,9.188,9.188,0.0,1.932,7.245
Russian Federation,Soybean,2024/25,4.164,0.8,6.8,8.345,7.258,1.1,1.1,0.0,0.35,0.25,0.813,0.813,0.0,1.1,0.0,0.0,7.245,0.0,0.0,0.0,11.02232,0.0,9.158,9.158,0.0,1.74,9.214
Russian Federation,Soybean,2025/26,4.575,1.15,7.75,10.014,8.184,1.4,1.4,0.0,0.35,0.25,0.72,0.72,0.0,0.8,0.0,0.0,9.214,0.0,0.0,0.0,14.051808,0.0,10.734,10.734,0.0,2.014,8.75
Russian Federation,TOTAL CEREALS,2000/01,0.0,6.51,0.0,69.08586,64.05168,1.26824,1.27425,0.0,25.352,21.78268,2.76417,2.73407,0.0,4.94,16.917,148.5,64.14586,0.0,0.0,0.0,9.183981387131055,0.0,71.81993,71.83593,0.0,0.0,83.1895
Russian Federation,TOTAL CEREALS,2001/02,0.0,13.46,0.0,89.6995,70.88429,7.02416,7.02758,0.0,30.897,22.07429,1.75233,1.69937,0.0,6.51,17.913,151.1,83.1895,0.0,0.0,0.0,19.05963499241367,0.0,91.39887,91.37187,0.0,0.0,84.65783
Russian Federation,TOTAL CEREALS,2002/03,0.0,12.51,0.0,98.11783,70.62045,16.24315,16.24208,0.0,31.954,21.08145,1.22053,1.2527,0.0,13.46,17.585,144.5,84.65783,0.0,0.0,0.0,18.825420186087246,0.0,99.37053,99.37253,0.0,0.0,65.38968
Russian Federation,TOTAL CEREALS,2003/04,0.0,7.61,0.0,77.89968,66.4527,6.2555,6.25675,0.0,29.19,20.4727,2.49511,2.44177,0.0,12.51,16.79,140.4,65.38968,0.0,0.0,0.0,11.2635930921168,0.0,80.34145,80.31945,0.0,0.0,75.85422
Russian Federation,TOTAL CEREALS,2004/05,0.0,9.1573,0.0,83.46422,67.56281,9.15683,9.15277,0.0,32.314,18.75381,2.24218,2.35166,0.0,7.61,16.495,129.2,75.85422,0.0,12.73,0.0,13.884190811080364,0.0,85.81588,85.87288,0.0,0.0,76.17053
Russian Federation,TOTAL CEREALS,2005/06,0.0,9.445,0.0,85.32783,65.95487,12.08726,12.08737,0.0,30.579,18.48587,2.18317,2.17341,0.0,9.1573,16.89,127.8,76.17053,0.0,11.99,0.0,13.942550197978308,0.0,87.50124,87.48724,0.0,0.0,76.25026
Russian Federation,TOTAL CEREALS,2006/07,0.0,7.16485,0.0,85.69526,67.74227,12.28873,12.29612,0.0,32.55983,18.48444,1.53996,1.50799,0.0,9.445,16.698,128.3,76.25026,0.0,11.39,0.0,10.798958816897672,0.0,87.20324,87.20324,0.0,0.0,79.95244
Russian Federation,TOTAL CEREALS,2007/08,0.0,8.63584,0.0,87.11729,66.3476,13.31387,13.30204,0.0,32.04967,18.62993,1.01449,1.16819,0.0,7.16485,15.668,129.5,79.95244,0.0,11.16,0.0,12.037686630462796,0.0,88.28548,88.28548,0.0,0.0,106.13873
Russian Federation,TOTAL CEREALS,2008/09,0.0,19.92648,0.0,114.77457,71.74003,23.57758,23.58496,0.0,38.85789,18.28214,0.61632,0.4769,0.0,8.63584,14.6,127.1,106.13873,0.0,11.2,0.0,28.29526217003501,0.0,115.25147,115.25147,0.0,0.0,95.27844
Russian Federation,TOTAL CEREALS,2009/10,0.0,23.85441,0.0,115.20492,70.42338,21.36829,21.3444,0.0,37.22092,18.46246,0.45002,0.41726,0.0,19.92648,14.74,128.3,95.27844,0.0,10.73,0.0,39.223904893449095,0.0,115.62218,115.62218,0.0,0.0,59.23563
Russian Federation,TOTAL CEREALS,2010/11,0.0,18.55902,0.0,83.09004,60.816,4.50256,4.50657,0.0,31.45052,17.91048,0.75201,0.79154,0.0,23.85441,11.455,124.4,59.23563,0.0,9.0,0.0,29.12099076850367,0.0,83.88158,83.88158,0.0,0.0,88.37872
Russian Federation,TOTAL CEREALS,2011/12,0.0,16.38055,0.0,106.93773,63.73073,27.5792,27.48533,0.0,30.70125,18.17949,0.67012,0.65887,0.0,18.55902,14.85,126.2,88.37872,0.0,11.65,0.0,26.055415686042465,0.0,107.59661,107.59661,0.0,0.0,68.38445
Russian Federation,TOTAL CEREALS,2012/13,0.0,7.73746,0.0,84.765,62.86812,15.44738,15.5536,0.0,32.49463,18.17349,1.41293,1.39418,0.0,16.38055,12.2,126.0,68.38445,0.0,11.5,0.0,11.950725225497257,0.0,86.15918,86.15918,0.0,0.0,90.08552
Russian Federation,TOTAL CEREALS,2013/14,0.0,8.83122,0.0,97.82298,64.74469,25.62175,25.57315,0.0,34.01845,18.21625,1.32053,1.32609,0.0,7.73746,12.51,126.0,90.08552,0.0,13.07,0.0,13.158479364081778,0.0,99.14906,99.14906,0.0,0.0,102.77213
Russian Federation,TOTAL CEREALS,2014/15,0.0,13.93186,0.0,111.60335,67.11429,30.78519,30.98739,0.0,34.98411,18.25018,0.42302,0.43019,0.0,8.83122,13.88,125.9,102.77213,0.0,12.17,0.0,19.98617365221442,0.0,112.03354,112.03354,0.0,0.0,102.08543
Russian Federation,TOTAL CEREALS,2015/16,0.0,12.62665,0.0,116.01729,69.70749,34.8208,34.64272,0.0,35.88429,18.5832,0.93931,0.95957,0.0,13.93186,15.24,126.2,102.08543,0.0,11.68,0.0,17.17578564700041,0.0,116.97686,116.97686,0.0,0.0,117.41963
Russian Federation,TOTAL CEREALS,2016/17,0.0,21.04119,0.0,130.04628,73.51425,36.04782,36.53812,0.0,38.62004,18.50221,1.04455,1.04728,0.0,12.62665,16.392,125.3,117.41963,0.0,12.59,0.0,27.633291242226115,0.0,131.09356,131.09356,0.0,0.0,130.9379
Russian Federation,TOTAL CEREALS,2017/18,0.0,23.7317,0.0,151.97909,76.14435,52.93377,52.79356,0.0,39.40013,18.53422,0.68462,0.69052,0.0,21.04119,18.21,125.1,130.9379,0.0,12.92,0.0,31.804175362602603,0.0,152.66961,152.66961,0.0,0.0,109.47213
Russian Federation,TOTAL CEREALS,2018/19,0.0,15.34537,0.0,133.20383,74.61819,43.84978,43.85745,0.0,39.53463,18.52856,0.64387,0.61718,0.0,23.7317,16.555,124.9,109.47213,0.0,12.13,0.0,19.981926200823608,0.0,133.82101,133.82101,0.0,0.0,117.48971
Russian Federation,TOTAL CEREALS,2019/20,0.0,13.62216,0.0,132.83507,76.79625,43.07601,43.05586,0.0,41.68789,18.54436,0.61931,0.63919,0.0,15.34537,16.564,124.9,117.48971,0.0,12.36,0.0,17.694405284930227,0.0,133.47427,133.47427,0.0,0.0,129.63487
Russian Federation,TOTAL CEREALS,2020/21,0.0,17.56498,0.0,143.25702,76.98569,49.26578,49.30002,0.0,41.18005,18.53864,0.58874,0.59367,0.0,13.62216,17.267,125.0,129.63487,0.0,11.48,0.0,22.583199546098385,0.0,143.85069,143.85069,0.0,0.0,117.19972
Russian Federation,TOTAL CEREALS,2021/22,0.0,18.13444,0.0,134.76471,77.77897,39.39457,39.4303,0.0,42.3593,18.55467,0.57238,0.579,0.0,17.56498,16.865,125.6,117.19972,0.0,11.33,0.0,22.892571759098832,0.0,135.34371,135.34371,0.0,0.0,152.6287
Russian Federation,TOTAL CEREALS,2022/23,0.0,40.12444,0.0,170.76315,79.21539,52.04132,52.04131,0.0,43.786,18.56239,0.60835,0.618,0.0,18.13444,16.867,125.9,152.6287,0.0,12.16,0.0,54.25246563151292,0.0,171.38115,171.38115,0.0,0.0,136.72569
Russian Federation,TOTAL CEREALS,2023/24,0.0,39.18644,0.0,176.85013,73.95874,64.27752,64.27754,0.0,38.575,18.51374,0.56768,0.57259,0.0,40.12444,16.87,125.6,136.72569,0.0,11.51,0.0,49.64098541557485,0.0,177.42272,177.42272,0.0,0.0,121.33169
Russian Federation,TOTAL CEREALS,2024/25,0.0,33.22544,0.0,160.51813,78.93969,48.924,48.904,0.0,43.535,18.51469,0.598,0.551,0.0,39.18644,16.89,126.2,121.33169,0.0,10.49,0.0,42.37053533968286,0.0,161.06913,161.06913,0.0,0.0,128.96838
